customer_id,gender,age,married,number_of_dependents,tenure_in_months,number_of_referrals,city,offer,phone_service,multiple_lines,internet_service,internet_type,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,average_monthly_gb_download,average_monthly_long_distance_charges,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,customer_status,churn_category,churn_reason
0195-IESCP,Male,26,True,0,10,1,Armona,Offer D,True,True,True,Fiber Optic,False,False,False,False,False,True,True,False,Month-to-Month,True,Bank Withdrawal,82.0,2.02,85.25,855.3,0.0,100.0,20.2,Churned,Competitor,Competitor offered more data
0196-JTUQI,Female,59,False,0,9,0,Clarksburg,None,True,True,True,Fiber Optic,False,False,False,False,False,False,False,True,Month-to-Month,True,Credit Card,28.0,9.27,75.2,633.85,0.0,0.0,83.43,Stayed,Still Subscribed,Still Subscribed
0196-VULGZ,Female,78,True,0,6,1,Irvine,None,True,True,True,Fiber Optic,False,False,False,False,False,True,False,True,Month-to-Month,True,Bank Withdrawal,17.0,28.71,84.35,474.9,0.0,0.0,172.26,Churned,Other,Deceased
0197-PNKNK,Female,47,True,1,69,7,Scotts Valley,None,True,True,True,Fiber Optic,True,False,True,False,False,False,False,False,One Year,False,Bank Withdrawal,16.0,38.92,84.45,5848.6,0.0,40.0,2685.48,Stayed,Still Subscribed,Still Subscribed
0201-MIBOL,Female,68,False,0,66,0,Salida,None,True,True,True,Fiber Optic,True,False,False,False,True,True,True,True,Two Year,True,Bank Withdrawal,20.0,10.45,102.4,6471.85,0.0,0.0,689.7,Stayed,Still Subscribed,Still Subscribed
0201-OAMXR,Female,30,False,0,70,0,Mckinleyville,Offer A,True,True,True,Fiber Optic,True,True,True,True,True,True,True,True,One Year,False,Credit Card,52.0,10.21,115.55,8127.6,0.0,0.0,714.7,Churned,Dissatisfaction,Network reliability
0203-HHYIJ,Male,62,False,0,25,0,Atherton,Offer C,True,True,False,None,False,False,False,False,False,False,False,False,One Year,False,Bank Withdrawal,0.0,5.57,25.3,676.35,0.0,0.0,139.25,Churned,Price,Long distance charges
0206-OYVOC,Female,52,True,2,46,1,Huntington Beach,Offer B,True,False,False,None,False,False,False,False,False,False,False,False,Two Year,True,Credit Card,0.0,24.33,19.25,864.2,0.0,0.0,1119.18,Stayed,Still Subscribed,Still Subscribed
0206-TBWLC,Female,63,True,0,54,7,Calimesa,Offer B,True,True,True,Fiber Optic,True,True,True,True,True,True,True,True,One Year,True,Credit Card,26.0,11.4,114.65,6049.5,0.0,0.0,615.6,Stayed,Still Subscribed,Still Subscribed
0207-MDKNV,Female,54,False,0,15,0,Daly City,None,True,False,True,Fiber Optic,True,False,True,True,True,True,True,True,Month-to-Month,False,Bank Withdrawal,7.0,22.39,105.1,1582.75,0.0,0.0,335.85,Churned,Competitor,Competitor made better offer
0208-BPQEJ,Female,48,True,1,12,0,Middletown,Offer D,True,False,False,None,False,False,False,False,False,False,False,False,Month-to-Month,False,Bank Withdrawal,0.0,8.25,19.4,198.1,0.0,0.0,99.0,Stayed,Still Subscribed,Still Subscribed
0212-ISBBF,Female,51,False,0,22,0,Berkeley,None,False,False,True,Cable,False,True,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,22.0,0.0,50.35,1098.85,0.0,0.0,0.0,Stayed,Still Subscribed,Still Subscribed
0214-JHPFW,Female,22,True,0,70,9,Lost Hills,None,False,False,True,Cable,False,True,True,True,True,True,True,True,Two Year,False,Bank Withdrawal,85.0,0.0,57.8,4039.3,1.01,0.0,0.0,Stayed,Still Subscribed,Still Subscribed
0215-BQKGS,Male,52,False,0,30,0,Garden Grove,Offer C,True,False,True,Fiber Optic,True,True,True,False,False,False,False,False,Month-to-Month,True,Credit Card,20.0,24.73,84.3,2438.6,0.0,130.0,741.9,Stayed,Still Subscribed,Still Subscribed
0218-QNVAS,Male,22,True,1,71,1,Indio,Offer A,True,True,True,Fiber Optic,False,True,False,False,True,True,True,True,One Year,False,Bank Withdrawal,59.0,28.34,100.55,7113.75,16.99,0.0,2012.14,Stayed,Still Subscribed,Still Subscribed
0219-QAERP,Male,33,True,0,30,2,Oxnard,None,True,False,False,None,False,False,False,False,False,False,False,False,One Year,False,Credit Card,0.0,9.81,19.8,576.65,0.0,0.0,294.3,Stayed,Still Subscribed,Still Subscribed
0219-YTZUE,Male,26,True,0,4,5,San Diego,Offer E,True,True,True,Fiber Optic,False,True,True,False,False,False,True,True,Month-to-Month,True,Bank Withdrawal,19.0,28.77,84.8,371.9,0.0,0.0,115.08,Churned,Competitor,Competitor made better offer
0220-EBGCE,Male,58,False,0,2,0,Escondido,Offer E,True,False,True,Fiber Optic,False,False,True,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,28.0,14.14,85.85,167.3,0.0,0.0,28.28,Churned,Competitor,Competitor made better offer
0221-NAUXK,Male,22,False,1,10,0,Moreno Valley,None,True,False,False,None,False,False,False,False,False,False,False,False,One Year,True,Bank Withdrawal,0.0,7.86,19.95,219.5,0.0,0.0,78.6,Stayed,Still Subscribed,Still Subscribed
0221-WMXNQ,Male,66,False,0,4,0,Chino,Offer E,True,False,True,Fiber Optic,True,False,False,False,False,False,False,True,One Year,False,Bank Withdrawal,29.0,36.4,75.35,273.4,0.0,0.0,145.6,Stayed,Still Subscribed,Still Subscribed
0222-CNVPT,Male,69,False,0,52,0,Sacramento,Offer B,False,False,True,DSL,True,False,False,False,True,True,True,True,Two Year,True,Credit Card,19.0,0.0,48.8,2555.05,0.0,0.0,0.0,Stayed,Still Subscribed,Still Subscribed
0224-HJAPT,Male,25,False,0,5,0,San Diego,None,True,True,True,Cable,False,False,False,False,False,False,True,True,Month-to-Month,False,Bank Withdrawal,85.0,22.01,47.15,223.15,0.0,0.0,110.05,Churned,Competitor,Competitor made better offer
0224-NIJLP,Male,30,True,3,8,1,Turlock,Offer E,True,False,False,None,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,0.0,2.87,20.15,165.5,0.0,0.0,22.96,Stayed,Still Subscribed,Still Subscribed
0224-RLWWD,Female,73,False,0,2,0,Calexico,Offer E,True,False,True,Cable,False,False,False,False,False,False,False,True,One Year,True,Bank Withdrawal,22.0,23.91,44.3,89.3,0.0,0.0,47.82,Joined,Still Subscribed,Still Subscribed
0225-ZORZP,Male,46,False,0,3,0,Groveland,Offer E,True,False,True,Fiber Optic,False,True,False,False,False,True,True,True,Month-to-Month,False,Bank Withdrawal,26.0,13.72,84.3,235.05,0.0,0.0,41.16,Joined,Still Subscribed,Still Subscribed
0228-MAUWC,Male,40,False,0,19,0,Los Gatos,Offer D,True,True,True,DSL,False,False,True,True,False,False,False,True,Month-to-Month,False,Bank Withdrawal,18.0,11.85,59.55,1144.6,0.0,0.0,225.15,Stayed,Still Subscribed,Still Subscribed
0229-LFJAF,Male,53,False,0,72,0,Clovis,Offer A,True,True,True,DSL,True,True,True,True,False,False,False,True,Two Year,False,Bank Withdrawal,13.0,3.66,69.65,4908.25,0.0,0.0,263.52,Stayed,Still Subscribed,Still Subscribed
0230-UBYPQ,Male,76,True,0,63,2,Hyampom,Offer B,False,False,True,DSL,True,False,False,True,False,False,False,True,One Year,False,Bank Withdrawal,7.0,0.0,36.1,2298.9,0.0,0.0,0.0,Stayed,Still Subscribed,Still Subscribed
0230-WEQUW,Male,38,True,0,66,1,Woodland Hills,None,False,False,True,DSL,True,True,True,True,True,False,False,True,Two Year,True,Bank Withdrawal,29.0,0.0,56.6,3789.2,0.0,0.0,0.0,Stayed,Still Subscribed,Still Subscribed
0231-LXVAP,Male,23,False,0,1,0,Temecula,None,True,False,True,Fiber Optic,False,False,False,True,False,False,False,True,Month-to-Month,True,Bank Withdrawal,27.0,44.56,75.9,75.9,0.0,0.0,44.56,Churned,Competitor,Competitor made better offer
0233-FTHAV,Female,24,False,0,60,0,Livingston,None,True,True,True,Fiber Optic,False,False,True,False,False,False,False,True,One Year,True,Bank Withdrawal,48.0,15.29,79.2,4765.0,0.0,0.0,917.4,Stayed,Still Subscribed,Still Subscribed
0234-TEVTT,Female,43,True,3,48,3,Tulare,None,False,False,True,DSL,True,False,True,False,False,True,True,True,One Year,False,Credit Card,22.0,0.0,45.0,2196.3,0.0,0.0,0.0,Stayed,Still Subscribed,Still Subscribed
0235-KGSLC,Female,45,False,0,1,0,Buellton,Offer E,True,False,True,Fiber Optic,False,False,True,False,True,False,False,True,Month-to-Month,True,Credit Card,4.0,33.34,85.55,85.55,0.0,0.0,33.34,Churned,Other,Moved
0236-HFWSV,Male,49,False,0,15,0,Palmdale,None,True,True,True,Fiber Optic,False,False,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,15.0,48.93,93.35,1444.65,0.0,0.0,733.95,Churned,Competitor,Competitor had better devices
0237-YFUTL,Female,62,True,0,50,4,Midway City,Offer B,True,True,True,Fiber Optic,True,True,False,True,True,True,True,True,Month-to-Month,True,Bank Withdrawal,13.0,34.57,109.65,5405.8,0.0,0.0,1728.5,Stayed,Still Subscribed,Still Subscribed
0238-WHBIQ,Male,25,True,1,72,10,Folsom,Offer A,True,True,True,Cable,True,True,True,True,True,True,True,True,Two Year,False,Credit Card,30.0,33.75,89.7,6339.3,0.0,0.0,2430.0,Stayed,Still Subscribed,Still Subscribed
0239-OXEXL,Female,37,False,0,46,0,Oakland,None,True,True,True,Fiber Optic,True,True,False,False,False,False,False,False,Month-to-Month,False,Credit Card,21.0,43.27,84.25,3847.6,0.0,100.0,1990.42,Stayed,Still Subscribed,Still Subscribed
0244-LGNFY,Female,35,True,1,72,4,San Anselmo,None,True,True,True,DSL,True,True,True,True,True,True,True,True,Two Year,False,Bank Withdrawal,19.0,30.0,92.65,6733.0,0.0,0.0,2160.0,Stayed,Still Subscribed,Still Subscribed
0247-SLUJI,Male,37,True,3,1,2,Duarte,None,True,False,False,None,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,0.0,34.28,19.7,19.7,0.0,0.0,34.28,Joined,Still Subscribed,Still Subscribed
0248-IPDFW,Female,19,False,0,1,0,Lake Elsinore,None,True,True,True,Cable,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,51.0,29.13,50.1,50.1,0.0,0.0,29.13,Joined,Still Subscribed,Still Subscribed
0248-PGHBZ,Female,69,False,0,67,0,San Clemente,Offer A,True,False,True,Fiber Optic,True,True,False,True,True,False,False,True,Two Year,True,Bank Withdrawal,21.0,2.57,92.45,6140.85,0.0,0.0,172.19,Stayed,Still Subscribed,Still Subscribed
0253-ZTEOB,Female,44,True,1,48,5,Los Angeles,None,True,True,True,DSL,False,True,False,True,True,True,True,True,Two Year,False,Bank Withdrawal,27.0,8.94,79.65,3870.3,0.0,0.0,429.12,Stayed,Still Subscribed,Still Subscribed
0254-FNMCI,Female,19,False,0,72,0,Downey,None,True,False,True,Fiber Optic,True,True,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,73.0,41.91,109.9,7624.2,0.0,0.0,3017.52,Stayed,Still Subscribed,Still Subscribed
0254-KCJGT,Male,64,True,0,52,6,Bodega Bay,Offer B,True,True,True,Cable,True,True,True,True,False,True,True,True,One Year,True,Credit Card,24.0,41.34,81.4,4354.45,0.0,0.0,2149.68,Stayed,Still Subscribed,Still Subscribed
0254-WWRKD,Female,44,True,3,67,1,Challenge,Offer A,True,False,True,Cable,False,True,False,False,False,False,False,True,One Year,False,Credit Card,28.0,46.9,50.55,3431.75,0.0,0.0,3142.3,Stayed,Still Subscribed,Still Subscribed
0256-LTHVJ,Female,58,True,0,28,1,Ludlow,Offer C,True,False,True,Fiber Optic,False,False,False,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,13.0,16.85,81.05,2227.1,0.0,0.0,471.8,Churned,Competitor,Competitor had better devices
0257-KXZGU,Female,29,True,1,32,9,Santa Clara,Offer C,True,True,True,DSL,False,True,True,False,False,False,True,True,Month-to-Month,False,Bank Withdrawal,51.0,33.28,62.45,2045.55,0.0,0.0,1064.96,Stayed,Still Subscribed,Still Subscribed
0257-ZESQC,Female,80,True,0,27,2,Perris,None,True,False,True,Cable,True,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,25.0,7.02,75.2,1929.35,0.0,0.0,189.54,Churned,Attitude,Attitude of support person
0258-NOKBL,Male,22,False,0,3,0,Fortuna,None,True,False,True,Fiber Optic,False,True,True,False,False,True,True,True,Month-to-Month,False,Bank Withdrawal,73.0,31.48,90.4,268.45,0.0,0.0,94.44,Joined,Still Subscribed,Still Subscribed
0259-GBZSH,Male,22,False,0,2,0,San Diego,Offer E,True,True,True,Cable,False,False,False,False,True,False,True,True,Month-to-Month,True,Bank Withdrawal,27.0,40.43,85.65,181.5,0.0,0.0,80.86,Churned,Competitor,Competitor made better offer
0260-ZDLGK,Female,50,False,2,9,0,San Dimas,None,True,False,True,Cable,False,False,True,True,True,True,True,True,Month-to-Month,True,Credit Card,11.0,35.49,72.9,651.4,0.0,0.0,319.41,Churned,Competitor,Competitor made better offer
0263-FJTQO,Male,53,True,2,50,10,Rescue,Offer B,True,True,True,Cable,True,False,False,True,True,False,False,True,Two Year,True,Credit Card,28.0,44.49,70.5,3486.65,0.0,0.0,2224.5,Stayed,Still Subscribed,Still Subscribed
0264-CNITK,Female,45,True,2,71,1,Clio,None,True,False,False,None,False,False,False,False,False,False,False,False,Two Year,False,Bank Withdrawal,0.0,31.03,20.1,1389.6,0.0,0.0,2203.13,Stayed,Still Subscribed,Still Subscribed
0265-EDXBD,Male,76,True,0,32,2,San Diego,Offer C,True,True,True,Fiber Optic,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,10.0,47.34,74.9,2303.35,0.0,0.0,1514.88,Churned,Attitude,Attitude of support person
0265-PSUAE,Female,57,True,3,16,10,Lotus,Offer D,True,False,True,Fiber Optic,True,False,True,False,True,True,True,True,Month-to-Month,False,Bank Withdrawal,76.0,27.27,100.7,1522.7,0.0,0.0,436.32,Stayed,Still Subscribed,Still Subscribed
0266-CLZKZ,Female,45,True,3,67,8,San Marcos,Offer A,True,True,True,Fiber Optic,False,False,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,22.0,17.79,105.65,6717.9,0.0,0.0,1191.93,Stayed,Still Subscribed,Still Subscribed
0266-GMEAO,Male,43,True,1,72,1,Lompoc,None,True,True,True,Fiber Optic,True,True,True,True,True,True,True,True,Two Year,True,Credit Card,13.0,15.94,114.3,8058.55,0.0,0.0,1147.68,Stayed,Still Subscribed,Still Subscribed
0268-QKIWO,Female,41,False,0,3,0,Pilot Hill,Offer E,True,False,False,None,False,False,False,False,False,False,False,False,Month-to-Month,False,Bank Withdrawal,0.0,24.63,19.75,58.85,0.0,0.0,73.89,Churned,Attitude,Attitude of support person
0269-XFESX,Male,22,True,3,23,1,San Francisco,None,True,True,False,None,False,False,False,False,False,False,False,False,One Year,False,Credit Card,0.0,48.02,24.35,538.5,0.0,0.0,1104.46,Stayed,Still Subscribed,Still Subscribed
0270-THENM,Male,62,True,2,72,1,Mission Hills,None,True,True,True,DSL,True,True,True,True,False,False,False,True,Two Year,False,Bank Withdrawal,18.0,28.37,69.85,5102.35,25.24,0.0,2042.64,Stayed,Still Subscribed,Still Subscribed
0277-BKSQP,Male,49,True,3,8,10,Harbor City,Offer E,True,False,True,DSL,False,False,False,False,True,False,False,True,Month-to-Month,True,Bank Withdrawal,57.0,1.56,54.4,475.1,0.0,0.0,12.48,Stayed,Still Subscribed,Still Subscribed
0277-ORXQS,Male,33,True,4,66,9,San Francisco,Offer A,False,False,True,Cable,False,False,False,True,True,True,True,False,Two Year,False,Bank Withdrawal,23.0,0.0,50.55,3364.55,0.0,110.0,0.0,Stayed,Still Subscribed,Still Subscribed
0278-YXOOG,Male,30,False,0,5,0,Inglewood,Offer E,True,False,False,None,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,0.0,34.26,21.05,113.85,0.0,0.0,171.3,Churned,Attitude,Attitude of support person
0280-XJGEX,Male,38,False,1,49,0,Los Angeles,None,True,True,True,Fiber Optic,False,True,True,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,11.0,44.33,103.7,5036.3,0.0,0.0,2172.17,Churned,Competitor,Competitor had better devices
0281-CNTZX,Male,56,True,0,63,2,Pescadero,Offer B,True,False,False,None,False,False,False,False,False,False,False,False,Two Year,True,Bank Withdrawal,0.0,38.36,19.95,1234.8,0.0,0.0,2416.68,Stayed,Still Subscribed,Still Subscribed
0282-NVSJS,Female,70,True,1,12,1,Aromas,Offer D,False,False,True,DSL,False,False,False,True,False,False,False,True,Month-to-Month,True,Mailed Check,14.0,0.0,29.3,355.9,0.0,0.0,0.0,Stayed,Still Subscribed,Still Subscribed
0285-INHLN,Male,54,True,6,27,5,Badger,None,True,False,True,DSL,True,True,False,False,False,False,False,True,Month-to-Month,True,Credit Card,53.0,36.19,54.75,1510.3,0.0,0.0,977.13,Stayed,Still Subscribed,Still Subscribed
0289-IVARM,Female,57,False,0,35,0,Parlier,None,True,False,True,DSL,True,True,True,False,False,False,False,True,Month-to-Month,False,Bank Withdrawal,20.0,44.81,60.55,1982.6,0.0,0.0,1568.35,Stayed,Still Subscribed,Still Subscribed
0292-WEGCH,Female,40,True,2,54,7,Death Valley,Offer B,True,True,True,DSL,False,True,True,True,True,True,True,True,Month-to-Month,True,Bank Withdrawal,12.0,4.33,86.2,4524.05,0.0,0.0,233.82,Stayed,Still Subscribed,Still Subscribed
0295-PPHDO,Male,56,False,0,1,0,La Puente,None,True,True,True,Fiber Optic,False,False,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,2.0,5.59,95.45,95.45,0.0,0.0,5.59,Churned,Competitor,Competitor had better devices
0295-QVKPB,Male,38,False,0,5,0,Riverdale,Offer E,True,False,True,DSL,False,False,True,True,True,False,False,True,Month-to-Month,True,Credit Card,5.0,13.96,63.95,318.1,0.0,0.0,69.8,Stayed,Still Subscribed,Still Subscribed
0297-RBCSG,Male,61,False,0,19,0,San Francisco,None,True,False,True,DSL,False,True,False,True,False,True,True,False,One Year,True,Bank Withdrawal,6.0,41.79,65.35,1231.85,0.0,60.0,794.01,Stayed,Still Subscribed,Still Subscribed
0298-XACET,Male,35,True,2,52,1,Berry Creek,None,False,False,True,DSL,False,True,True,True,True,False,False,True,Two Year,False,Credit Card,17.0,0.0,50.2,2554.0,27.01,0.0,0.0,Stayed,Still Subscribed,Still Subscribed
0301-FIDRB,Female,61,True,3,72,8,Fulton,None,False,False,True,DSL,True,True,True,True,True,True,True,True,Two Year,True,Bank Withdrawal,22.0,0.0,63.8,4684.3,0.0,0.0,0.0,Stayed,Still Subscribed,Still Subscribed
0301-KOBTQ,Male,50,False,0,32,0,Capitola,None,True,False,False,None,False,False,False,False,False,False,False,False,Two Year,True,Bank Withdrawal,0.0,14.91,20.05,614.45,9.73,0.0,477.12,Stayed,Still Subscribed,Still Subscribed
0302-JOIVN,Female,47,True,0,8,1,San Diego,None,True,False,True,Fiber Optic,False,True,True,False,True,True,True,True,Month-to-Month,False,Bank Withdrawal,6.0,16.88,101.15,842.9,0.0,0.0,135.04,Churned,Competitor,Competitor made better offer
0303-UNCIP,Male,35,False,0,41,0,Claremont,Offer B,True,True,True,DSL,False,False,True,False,False,True,True,False,One Year,False,Mailed Check,30.0,37.55,65.0,2531.8,0.0,140.0,1539.55,Stayed,Still Subscribed,Still Subscribed
0303-WMMRN,Male,32,False,0,5,0,Glendale,None,True,False,False,None,False,False,False,False,False,False,False,False,Month-to-Month,True,Credit Card,0.0,21.01,19.25,86.05,0.0,0.0,105.05,Stayed,Still Subscribed,Still Subscribed
0305-SQECB,Female,54,False,1,11,0,Gardena,None,False,False,True,DSL,True,False,False,True,False,False,False,False,One Year,True,Credit Card,17.0,0.0,36.05,402.6,0.0,100.0,0.0,Stayed,Still Subscribed,Still Subscribed
0306-JAELE,Male,61,False,0,5,0,Fallbrook,None,True,False,True,Fiber Optic,False,False,False,True,True,True,True,True,Month-to-Month,True,Bank Withdrawal,11.0,31.09,96.1,453.4,0.0,0.0,155.45,Churned,Competitor,Competitor made better offer
0307-BCOPK,Female,62,False,0,16,0,San Francisco,Offer D,True,False,False,None,False,False,False,False,False,False,False,False,One Year,False,Credit Card,0.0,41.51,19.05,326.65,0.0,0.0,664.16,Stayed,Still Subscribed,Still Subscribed
0308-GIQJT,Male,80,False,0,71,0,San Diego,None,True,True,True,Fiber Optic,False,True,False,True,True,True,False,True,One Year,False,Bank Withdrawal,9.0,6.1,105.75,7382.85,0.0,0.0,433.1,Stayed,Still Subscribed,Still Subscribed
0308-IVGOK,Female,23,False,0,11,0,Santa Ana,None,False,False,True,DSL,False,True,True,True,False,False,False,True,One Year,True,Credit Card,59.0,0.0,40.4,422.6,0.0,0.0,0.0,Stayed,Still Subscribed,Still Subscribed
0310-MVLET,Female,63,True,0,61,1,Snelling,None,True,True,True,Fiber Optic,False,True,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,7.0,49.33,99.15,6010.05,0.0,0.0,3009.13,Churned,Dissatisfaction,Service dissatisfaction
0310-SUCIN,Female,50,True,0,71,2,Darwin,None,True,False,True,Cable,True,True,True,True,True,True,True,True,One Year,True,Bank Withdrawal,6.0,23.06,84.8,6046.1,0.0,0.0,1637.26,Stayed,Still Subscribed,Still Subscribed
0310-VQXAM,Male,56,False,0,9,0,San Bernardino,None,True,False,False,None,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,0.0,40.74,19.85,178.8,0.0,0.0,366.66,Stayed,Still Subscribed,Still Subscribed
0311-QYWSS,Female,63,False,0,6,0,Garberville,None,True,False,True,DSL,True,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,8.0,39.16,49.45,314.6,0.0,0.0,234.96,Stayed,Still Subscribed,Still Subscribed
